Code;Value;Date
738659;1428,33;31.05.2023
738659;3681,29;31.05.2023
738659;1875,18;31.05.2023
738659;3388,39;31.05.2023
738659;3899,72;31.05.2023
767659;-4418400;01.06.2023
767659;-678983,49;01.06.2023
767659;4506079,06;01.06.2023
767659;591304,43;01.06.2023
726469;1157,82;01.06.2023
726469;11203,66;01.06.2023
726469;3455,52;01.06.2023
726469;4515,96;01.06.2023
726469;864,52;01.06.2023
726469;4412,24;01.06.2023
726469;5390,5;01.06.2023
726469;1791,26;01.06.2023
726469;1419,63;01.06.2023
726469;2042,33;01.06.2023
726469;1527,09;01.06.2023
726469;3946,46;01.06.2023
726469;2537,79;01.06.2023
726469;1204,69;01.06.2023
726469;-18947,1;01.06.2023
726469;13787,62;01.06.2023
747259;11661,98;01.06.2023
747259;25282,84;01.06.2023
726459;2381,89;01.06.2023
726459;2490,54;01.06.2023
726459;591,29;01.06.2023
726459;1566,99;01.06.2023
726459;505,22;01.06.2023
726459;175,18;01.06.2023
726459;507,41;01.06.2023
726459;1813,16;01.06.2023
726459;1327,19;01.06.2023
726459;491,37;01.06.2023
726459;642,87;01.06.2023
726459;229,52;01.06.2023
726459;1709,55;01.06.2023
726459;844,52;01.06.2023
726459;6148,2;01.06.2023
726459;207,73;01.06.2023
726459;196,43;01.06.2023
726459;675,7;01.06.2023
726459;676,65;01.06.2023
726459;1655,19;01.06.2023
726459;603,83;01.06.2023
726459;1018,56;01.06.2023
726459;1239,09;01.06.2023
726459;2122,13;01.06.2023
726459;473,33;01.06.2023
726459;563,91;01.06.2023
726459;684,74;01.06.2023
726459;588,15;01.06.2023
726459;-128306,95;01.06.2023
726459;-24520,11;01.06.2023
726468;3427,5;01.06.2023
726468;2269,33;01.06.2023
726468;3404;01.06.2023
726468;4084,8;01.06.2023
763459;112,84;01.06.2023
763459;393,58;01.06.2023
747559;3600;01.06.2023
738659;4281,62;31.05.2023
723960;28136,82;01.06.2023
723960;2164,38;01.06.2023
723960;17314,96;01.06.2023
723960;10821,86;01.06.2023
723960;6493,12;01.06.2023
723960;12986,22;01.06.2023
723960;6493,12;01.06.2023
723960;2164,38;01.06.2023
723960;2164,38;01.06.2023
723960;6493,12;01.06.2023
723960;12986,22;01.06.2023
723960;4328,74;01.06.2023
723960;10821,86;01.06.2023
723960;4328,74;01.06.2023
723960;2164,38;01.06.2023
723960;6493,12;01.06.2023
723960;2164,38;01.06.2023
723960;4328,74;01.06.2023
723960;12986,22;01.06.2023
723960;12986,22;01.06.2023
723960;2164,38;01.06.2023
723960;12986,22;01.06.2023
712559;-37869;02.06.2023
712559;-29618;02.06.2023
697859;13168,18;31.05.2023
697859;17188,44;31.05.2023
697859;5618,15;31.05.2023
697859;46054,39;31.05.2023
697859;40211,63;31.05.2023
697859;24732,48;31.05.2023
749759;13,16;02.06.2023
749759;137,56;02.06.2023
749759;1501,15;02.06.2023
749759;709,22;02.06.2023
749759;26,57;02.06.2023
749759;68,08;02.06.2023
749759;254,17;02.06.2023
749759;243,94;02.06.2023
749759;1168,21;02.06.2023
749759;551,68;02.06.2023
749759;56,1;02.06.2023
749759;129,54;02.06.2023
749759;3038,8;02.06.2023
749759;207,6;02.06.2023
749759;21,42;02.06.2023
749759;227,25;02.06.2023
749759;962,62;02.06.2023
749759;159,6;02.06.2023
749759;609,81;02.06.2023
749759;670,56;02.06.2023
749759;80,63;02.06.2023
749759;40,85;02.06.2023
749759;39,49;02.06.2023
749759;71,89;02.06.2023
749759;50,12;02.06.2023
749759;40,1;02.06.2023
749759;420,74;02.06.2023
749759;1141,61;02.06.2023
749759;810,92;02.06.2023
749759;761,12;02.06.2023
749759;14008,23;02.06.2023
749759;238,96;02.06.2023
749759;1054,36;02.06.2023
749759;2035,51;02.06.2023
749759;3498,66;02.06.2023
749759;172,96;02.06.2023
749759;13,74;02.06.2023
749759;136,64;02.06.2023
749759;570,49;02.06.2023
749759;627,18;02.06.2023
749759;32,68;02.06.2023
749759;511,62;02.06.2023
749759;122,23;02.06.2023
749759;150,59;02.06.2023
749759;59,81;02.06.2023
749759;107,57;02.06.2023
749759;422,08;02.06.2023
708859;109,12;31.05.2023
708859;735,16;31.05.2023
708859;154,51;31.05.2023
708859;349,32;31.05.2023
708859;427,75;31.05.2023
708859;909,63;31.05.2023
708859;446,24;31.05.2023
708859;1459,44;31.05.2023
708859;349,84;31.05.2023
708859;144,2;31.05.2023
708859;73,84;31.05.2023
708859;35,7;31.05.2023
708859;92,44;31.05.2023
708859;425,11;31.05.2023
708859;1018,39;31.05.2023
708859;92,84;31.05.2023
708859;394,71;31.05.2023
708859;246,92;31.05.2023
708859;214,97;31.05.2023
708859;280,41;31.05.2023
708859;372,79;31.05.2023
757571;9,54;31.05.2023
757571;25;31.05.2023
736960;56,36;30.05.2023
736960;55,29;30.05.2023
736960;68,89;30.05.2023
749759;8,17;30.05.2023
749759;2,72;30.05.2023
749759;8,17;30.05.2023
749759;27,23;30.05.2023
749759;1202,25;30.05.2023
736960;5,72;30.05.2023
749659;8,82;30.05.2023
757559;293,82;30.05.2023
757559;498,2;30.05.2023
749759;126,91;30.05.2023
749759;6,34;30.05.2023
757559;57,73;30.05.2023
736960;85,85;30.05.2023
736960;68,44;30.05.2023
749659;3,09;30.05.2023
749659;11,16;30.05.2023
749659;12,36;30.05.2023
749759;14,3;30.05.2023
749759;44,93;30.05.2023
749759;638,57;30.05.2023
749759;154,53;30.05.2023
749759;17;30.05.2023
749759;17;30.05.2023
749759;21,38;30.05.2023
749759;154,52;30.05.2023
750159;27,81;30.05.2023
750159;60;30.05.2023
736960;48,64;30.05.2023
736960;0,27;30.05.2023
750159;22,87;30.05.2023
757559;79,55;30.05.2023
757559;13,69;30.05.2023
736960;90,12;30.05.2023
736960;91,77;30.05.2023
736960;88,51;30.05.2023
777671;-1296;30.05.2023
777671;-1296;30.05.2023
777671;-324;30.05.2023
777671;-1458;30.05.2023
777671;-324;30.05.2023
777671;-243;30.05.2023
747459;3170,06;30.05.2023
747459;105,22;30.05.2023
755159;2718,15;30.05.2023
754759;1379,88;30.05.2023
754759;1639,85;30.05.2023
738659;425,08;30.05.2023
733759;484,6;30.05.2023
735859;1402,4;30.05.2023
733759;67,67;30.05.2023
733759;164,41;30.05.2023
733759;193;30.05.2023
714660;150,43;30.05.2023
714660;3207,4;30.05.2023
714660;6050,48;30.05.2023
714660;1840,46;30.05.2023
714660;1436,93;30.05.2023
714660;592,06;30.05.2023
714660;1587,7;30.05.2023
714660;120;30.05.2023
714660;619,68;30.05.2023
714660;1770,23;30.05.2023
714660;302,97;30.05.2023
714660;147,22;30.05.2023
714660;1135,58;30.05.2023
714660;4233,03;30.05.2023
714660;7232,76;30.05.2023
726459;3541,65;30.05.2023
726459;434,82;30.05.2023
726459;230,15;30.05.2023
726459;1068,33;30.05.2023
726459;4436,75;30.05.2023
749759;673,97;29.05.2023
749659;8,91;29.05.2023
749659;-8,92;29.05.2023
749759;14,84;29.05.2023
749759;19,74;29.05.2023
749759;1093,33;29.05.2023
749759;44,93;29.05.2023
749759;44,93;29.05.2023
749759;35,26;29.05.2023
750259;25,47;29.05.2023
749659;17,43;29.05.2023
736960;15,33;29.05.2023
736960;9,79;29.05.2023
736960;16,31;29.05.2023
736960;16,27;29.05.2023
750259;2164,87;29.05.2023
750259;2358,2;29.05.2023
749659;7,25;29.05.2023
749659;36,18;29.05.2023
749659;31,49;29.05.2023
749659;22,04;29.05.2023
749659;21,84;29.05.2023
749659;16,34;29.05.2023
749659;6,69;29.05.2023
749659;12,1;29.05.2023
749759;44,93;29.05.2023
749759;148,29;29.05.2023
749759;148,29;29.05.2023
749759;148,28;29.05.2023
749759;148,29;29.05.2023
749759;148,29;29.05.2023
749759;42,23;29.05.2023
749759;148,29;29.05.2023
749759;148,29;29.05.2023
749759;148,29;29.05.2023
749759;148,29;29.05.2023
749759;148,29;29.05.2023
749759;148,29;29.05.2023
749759;148,28;29.05.2023
749759;148,29;29.05.2023
749759;44,93;29.05.2023
749759;383,96;29.05.2023
749759;44,93;29.05.2023
749759;239,63;29.05.2023
749759;73,1;29.05.2023
749759;1387,42;29.05.2023
757571;35;29.05.2023
777671;-1296;29.05.2023
777671;-2025;29.05.2023
777671;-1296;29.05.2023
777671;-1296;29.05.2023
777671;-1296;29.05.2023
777671;-1296;29.05.2023
777671;-1296;29.05.2023
777671;-1296;29.05.2023
777671;-1296;29.05.2023
777671;-1296;29.05.2023
777671;-810;29.05.2023
777671;-1458;29.05.2023
777671;-567;29.05.2023
777671;-162;29.05.2023
777671;-324;29.05.2023
777671;-243;29.05.2023
777671;-2025;29.05.2023
733759;81,7;29.05.2023
747459;110,29;29.05.2023
747459;110,29;29.05.2023
733759;50,38;29.05.2023
733759;45,75;29.05.2023
738659;667,81;29.05.2023
754859;332,22;29.05.2023
754859;332,22;29.05.2023
754759;1249,87;29.05.2023
754759;2099,67;29.05.2023
754759;551,17;29.05.2023
757571;9,53;29.05.2023
757571;9,53;29.05.2023
757571;19,06;29.05.2023
757571;66,72;29.05.2023
757571;27,8;29.05.2023
757571;9,54;29.05.2023
757571;9,54;29.05.2023
757571;9,54;29.05.2023
757571;27,27;29.05.2023
749759;21,55;26.05.2023
749759;272,17;26.05.2023
749759;119,08;26.05.2023
749759;21,55;26.05.2023
750859;99,79;26.05.2023
749659;14,14;26.05.2023
749659;5,66;26.05.2023
749659;14,43;26.05.2023
749759;221,19;26.05.2023
749759;221,19;26.05.2023
749759;30,09;26.05.2023
749759;599,63;26.05.2023
749759;55,82;26.05.2023
736960;50,88;26.05.2023
736960;56,76;26.05.2023
736960;47,65;26.05.2023
736960;47,11;26.05.2023
736960;49,29;26.05.2023
749659;8,17;26.05.2023
749759;70,68;26.05.2023
749759;70,68;26.05.2023
749759;16,15;26.05.2023
749759;16,15;26.05.2023
750259;35,45;26.05.2023
750259;29,46;26.05.2023
757559;9,78;26.05.2023
757571;27,27;29.05.2023
757559;4406,99;26.05.2023
754759;187,72;26.05.2023
754759;885,39;26.05.2023
749759;535,89;26.05.2023
749759;4546,82;26.05.2023
754759;1536,04;26.05.2023
754759;1679,25;26.05.2023
754759;322,33;26.05.2023
754759;575,22;26.05.2023
736960;66,99;25.05.2023
757559;326,65;25.05.2023
736960;58,27;25.05.2023
736960;61,56;25.05.2023
736960;58,68;25.05.2023
736960;62,69;25.05.2023
757571;9,54;25.05.2023
736960;44,12;24.05.2023
736960;25,44;24.05.2023
749659;33,1;24.05.2023
749659;13,42;24.05.2023
749659;14,55;24.05.2023
749759;15,17;24.05.2023
749759;15,16;24.05.2023
749759;5,04;24.05.2023
749759;133,36;24.05.2023
749759;10,35;24.05.2023
749759;66,39;24.05.2023
749759;66,39;24.05.2023
749759;66,39;24.05.2023
749759;15,17;24.05.2023
750159;31,47;24.05.2023
750159;10,71;24.05.2023
757559;278,97;24.05.2023
749759;70,66;24.05.2023
749759;10,21;24.05.2023
749759;59,57;24.05.2023
749759;68,08;24.05.2023
736960;67,59;24.05.2023
749759;44,93;24.05.2023
749759;127,99;24.05.2023
749759;44,93;24.05.2023
749759;140,24;24.05.2023
749759;93,8;24.05.2023
749759;93,8;24.05.2023
750259;60,73;24.05.2023
736960;42,21;24.05.2023
736960;107,56;24.05.2023
749659;44,15;24.05.2023
749659;10,75;24.05.2023
749659;29,43;24.05.2023
749659;6,51;24.05.2023
749759;10,3;24.05.2023
749759;5,89;24.05.2023
749759;202,65;24.05.2023
749759;157,93;24.05.2023
749759;140,1;24.05.2023
749759;35,54;24.05.2023
749759;699,8;24.05.2023
749759;5,66;24.05.2023
749759;24,49;24.05.2023
750159;253,19;24.05.2023
750259;42,45;24.05.2023
757559;123,63;24.05.2023
736960;43,3;24.05.2023
750159;43,01;24.05.2023
750159;69,34;24.05.2023
736960;75,16;24.05.2023
736960;70,81;24.05.2023
736960;61,59;24.05.2023
736960;46,61;24.05.2023
777671;-324;24.05.2023
777671;-648;24.05.2023
777671;-1296;24.05.2023
777671;-1296;24.05.2023
777671;-1296;24.05.2023
777671;-1296;24.05.2023
777671;-1296;24.05.2023
735059;206,96;24.05.2023
735059;231,46;24.05.2023
697659;8426,13;24.05.2023
706759;309,62;24.05.2023
706759;1183,39;24.05.2023
726459;1305,74;24.05.2023
726468;5549,4;24.05.2023
726469;919,57;24.05.2023
747259;172,52;24.05.2023
697659;6906,13;24.05.2023
697659;21837,53;24.05.2023
697659;4981,87;24.05.2023
697659;7297,64;24.05.2023
706759;-14,37;24.05.2023
706759;155,94;24.05.2023
706759;431,81;24.05.2023
706759;786,45;24.05.2023
706759;431,81;24.05.2023
706759;610,76;24.05.2023
726459;684,33;24.05.2023
726459;2737,3;24.05.2023
726459;684,33;24.05.2023
726459;684,33;24.05.2023
726468;13686,5;24.05.2023
726468;2737,3;24.05.2023
726468;3421,63;24.05.2023
726468;3421,63;24.05.2023
726469;5906;24.05.2023
757571;9,54;24.05.2023
757571;9,54;24.05.2023
736960;66,18;23.05.2023
736960;71,63;23.05.2023
736960;74,07;23.05.2023
750259;293,37;23.05.2023
757559;68,08;23.05.2023
757571;51,74;23.05.2023
747459;467,44;23.05.2023
754759;696,74;23.05.2023
754859;69,59;23.05.2023
741559;490,16;23.05.2023
697659;18807,11;23.05.2023
697659;16071,43;23.05.2023
697659;21508,24;23.05.2023
697659;3574,97;23.05.2023
697659;15736,59;23.05.2023
697659;1177,69;23.05.2023
697659;2389,52;23.05.2023
697659;10538,6;23.05.2023
697659;7537,58;23.05.2023
697659;3290,41;23.05.2023
697659;9667,18;23.05.2023
697659;20423,25;23.05.2023
697659;9076,91;23.05.2023
697659;8963,54;23.05.2023
706759;731,77;23.05.2023
706759;4518,05;23.05.2023
726459;1770,02;23.05.2023
726459;272,31;23.05.2023
726459;272,31;23.05.2023
726459;2314,64;23.05.2023
726459;1361,55;23.05.2023
726459;204,23;23.05.2023
726459;1089,24;23.05.2023
726459;1089,24;23.05.2023
726459;1225,4;23.05.2023
726459;544,62;23.05.2023
726459;680,78;23.05.2023
726459;1225,4;23.05.2023
726459;680,78;23.05.2023
726459;1089,24;23.05.2023
726468;7488,53;23.05.2023
726468;1361,55;23.05.2023
726468;2269,25;23.05.2023
726468;9757,78;23.05.2023
726468;4084,65;23.05.2023
726468;8169,3;23.05.2023
726468;1361,55;23.05.2023
726468;4084,65;23.05.2023
726468;5219,37;23.05.2023
726468;3403,88;23.05.2023
726468;5219,27;23.05.2023
726468;2269,25;23.05.2023
726469;1792,62;23.05.2023
726469;985,76;23.05.2023
726469;4588,52;23.05.2023
726469;464,29;23.05.2023
712559;29618,28;23.05.2023
726459;25229,12;23.05.2023
697659;65605,42;23.05.2023
697659;5306;23.05.2023
697659;21812,15;23.05.2023
697659;39991,08;23.05.2023
697659;13234,27;23.05.2023
697659;2458,13;23.05.2023
697659;4531,93;23.05.2023
697659;22740,81;23.05.2023
697659;9652,59;23.05.2023
697659;6169,83;23.05.2023
697659;50855,92;23.05.2023
697659;16573,69;23.05.2023
697659;14269,72;23.05.2023
697659;42521,42;23.05.2023
697659;50114,31;23.05.2023
712559;37869,2;23.05.2023
726059;1116,22;23.05.2023
726059;570,15;23.05.2023
726459;139264,49;23.05.2023
726459;6991,64;23.05.2023
726459;1225,4;23.05.2023
726459;2859,26;23.05.2023
726459;3948,5;23.05.2023
726459;1770,02;23.05.2023
726459;204,23;23.05.2023
726459;680,78;23.05.2023
726459;2859,26;23.05.2023
726459;1770,02;23.05.2023
726459;680,78;23.05.2023
726459;4765,43;23.05.2023
726459;1633,86;23.05.2023
726459;1089,24;23.05.2023
726459;4901,58;23.05.2023
726459;5173,89;23.05.2023
726468;26315,48;23.05.2023
726468;1361,55;23.05.2023
726468;9757,77;23.05.2023
726468;16565,52;23.05.2023
726468;6807,75;23.05.2023
726468;1361,55;23.05.2023
726468;3403,88;23.05.2023
726468;10211,63;23.05.2023
726468;7488,53;23.05.2023
726468;3403,88;23.05.2023
726468;18834,77;23.05.2023
726468;6807,75;23.05.2023
726468;3403,88;23.05.2023
726468;18380,93;23.05.2023
726468;21557,87;23.05.2023
726469;10788,17;23.05.2023
726469;1756,94;23.05.2023
726469;5782,42;23.05.2023
726469;502,68;23.05.2023
726469;1478,28;23.05.2023
726469;722,98;23.05.2023
726469;6815,37;23.05.2023
726469;6847,78;23.05.2023
726469;629,04;23.05.2023
726469;7815,22;23.05.2023
747259;168,69;23.05.2023
757571;9,54;23.05.2023
749759;27,45;22.05.2023
749759;4,54;22.05.2023
749759;42,73;22.05.2023
749759;25,6;22.05.2023
749759;4,71;22.05.2023
749759;1041,59;22.05.2023
749759;5,07;22.05.2023
749759;15,94;22.05.2023
749759;44,93;22.05.2023
736960;27,46;22.05.2023
749659;7,07;22.05.2023
736960;0,27;22.05.2023
736960;57,04;22.05.2023
736960;48,33;22.05.2023
750159;17,16;22.05.2023
749759;37,31;22.05.2023
749759;32,47;22.05.2023
747459;72,75;22.05.2023
747459;52,06;22.05.2023
754759;303,91;22.05.2023
754759;11,42;22.05.2023
754759;809,36;22.05.2023
738759;5106,69;22.05.2023
755159;10,89;22.05.2023
755159;29,95;22.05.2023
755159;4,08;22.05.2023
755159;4,08;22.05.2023
755159;4,08;22.05.2023
747459;6,81;22.05.2023
755159;4,08;22.05.2023
755159;100,62;22.05.2023
755159;70,94;22.05.2023
755159;76,11;22.05.2023
755159;90;22.05.2023
747459;91,63;22.05.2023
747459;87,82;22.05.2023
755159;68,76;22.05.2023
755159;181,77;22.05.2023
755159;80,74;22.05.2023
755159;54,46;22.05.2023
755159;54,46;22.05.2023
755159;8,17;22.05.2023
755159;8,17;22.05.2023
755159;8,17;22.05.2023
755159;29,95;22.05.2023
755159;8,17;22.05.2023
755159;54,46;22.05.2023
755159;54,46;22.05.2023
755159;29,95;22.05.2023
747459;55,55;22.05.2023
755159;55,55;22.05.2023
755159;81,83;22.05.2023
755159;73,93;22.05.2023
755159;72,3;22.05.2023
755159;108,79;22.05.2023
755159;586,75;22.05.2023
755159;409,2;22.05.2023
755159;100,62;22.05.2023
755159;72,57;22.05.2023
747459;294,59;22.05.2023
747459;36,34;22.05.2023
755159;1762,8;22.05.2023
747459;24,42;22.05.2023
755159;305,48;22.05.2023
755159;58,72;22.05.2023
747459;181,08;22.05.2023
747459;24,08;22.05.2023
747459;26,54;22.05.2023
747459;53,44;22.05.2023
755159;29,95;22.05.2023
735859;194,7;22.05.2023
733759;115,73;22.05.2023
747459;31,32;22.05.2023
747459;74,75;22.05.2023
747459;8,17;22.05.2023
755159;55,55;22.05.2023
755159;71,48;22.05.2023
755159;54,46;22.05.2023
755159;29,95;22.05.2023
755159;29,95;22.05.2023
755159;29,95;22.05.2023
755159;1919,27;22.05.2023
755159;14,23;22.05.2023
755159;4,08;22.05.2023
755159;4,08;22.05.2023
747459;31,32;22.05.2023
747459;31,32;22.05.2023
747459;6,81;22.05.2023
755159;55,55;22.05.2023
755159;54,46;22.05.2023
755159;54,46;22.05.2023
755159;8,17;22.05.2023
755159;8,17;22.05.2023
755159;8,17;22.05.2023
747459;87;22.05.2023
747459;107,97;22.05.2023
755159;178,56;22.05.2023
755159;684,24;22.05.2023
747459;97,16;22.05.2023
755159;7453,44;22.05.2023
755159;4,08;22.05.2023
755159;4,08;22.05.2023
755159;72,84;22.05.2023
755159;151;22.05.2023
733759;4,83;22.05.2023
733759;52,42;22.05.2023
733759;57,19;22.05.2023
733759;40,85;22.05.2023
733759;40,85;22.05.2023
733759;40,85;22.05.2023
733759;49,02;22.05.2023
733759;54,46;22.05.2023
733759;98,03;22.05.2023
733759;29,95;22.05.2023
733759;50,38;22.05.2023
733759;101,3;22.05.2023
733759;20,42;22.05.2023
733759;163,39;22.05.2023
733759;63,99;22.05.2023
733759;62,5;22.05.2023
733759;36,08;22.05.2023
733759;6,81;22.05.2023
733759;6,81;22.05.2023
733759;40,85;22.05.2023
733759;43,57;22.05.2023
733759;16,34;22.05.2023
733759;37,58;22.05.2023
733759;98,03;22.05.2023
733759;10,21;22.05.2023
757571;121,18;23.05.2023
736960;71,46;21.05.2023
736960;71,36;21.05.2023
749659;7,83;21.05.2023
749759;1948,38;21.05.2023
749759;44,93;21.05.2023
736960;58,56;21.05.2023
736960;58,56;21.05.2023
749659;6,23;21.05.2023
749659;37,87;21.05.2023
749759;174,28;21.05.2023
749759;174,29;21.05.2023
749759;174,29;21.05.2023
749759;1059,28;21.05.2023
749759;174,29;21.05.2023
749759;174,28;21.05.2023
749759;174,28;21.05.2023
749759;103,48;21.05.2023
749759;179,72;21.05.2023
736960;35,94;21.05.2023
749659;6,23;21.05.2023
749659;9,62;21.05.2023
749659;5,77;21.05.2023
750259;11,44;21.05.2023
750259;32,95;21.05.2023
749659;11,88;21.05.2023
749759;16,13;21.05.2023
749759;4,32;21.05.2023
749759;23,55;21.05.2023
749759;5,64;21.05.2023
749759;55,82;21.05.2023
749759;32,27;21.05.2023
750259;66,25;21.05.2023
750259;43,58;21.05.2023
749759;266,08;21.05.2023
749759;3881,82;21.05.2023
736960;51,98;20.05.2023
736960;55,19;20.05.2023
757571;9,53;22.05.2023
757571;38,12;22.05.2023
757571;85,78;22.05.2023
757571;9,54;22.05.2023
757571;9,54;22.05.2023
757571;9,54;22.05.2023
757571;27,27;22.05.2023
757571;27,27;22.05.2023
757571;27,27;22.05.2023
736960;62,37;19.05.2023
736960;64,35;19.05.2023
736960;63,08;19.05.2023
757571;27,27;24.05.2023
757571;27,27;24.05.2023
757571;27,27;24.05.2023
777671;-972;19.05.2023
777671;-324;19.05.2023
777671;-486;19.05.2023
747459;53,82;19.05.2023
747459;181,39;19.05.2023
754759;1802,89;19.05.2023
754759;37,95;19.05.2023
754759;3058,13;19.05.2023
754759;315,64;19.05.2023
735059;136,16;19.05.2023
735059;206,96;19.05.2023
757571;9,53;19.05.2023
749759;0,01;18.05.2023
749759;0,17;18.05.2023
736960;40,75;18.05.2023
750159;16,98;18.05.2023
749759;1637,95;18.05.2023
749759;44,93;18.05.2023
749759;1109,66;18.05.2023
749759;27,23;18.05.2023
749659;11,41;18.05.2023
749659;27,1;18.05.2023
749659;14,36;18.05.2023
749659;10,96;18.05.2023
749659;12,66;18.05.2023
749659;12,23;18.05.2023
749759;9,12;18.05.2023
749759;40,41;18.05.2023
749759;14,7;18.05.2023
749759;39,25;18.05.2023
777671;810;18.05.2023
777671;243;18.05.2023
777671;243;18.05.2023
777671;81;18.05.2023
777671;-1458;18.05.2023
777671;-324;18.05.2023
777671;-162;18.05.2023
777671;-1458;18.05.2023
777671;-324;18.05.2023
777671;-1134;18.05.2023
777671;-162;18.05.2023
777671;-324;18.05.2023
777671;-324;18.05.2023
777671;-1458;18.05.2023
777671;-324;18.05.2023
777671;-162;18.05.2023
777671;-1944;18.05.2023
777671;-1458;18.05.2023
777671;-324;18.05.2023
777671;-162;18.05.2023
777671;-1458;18.05.2023
777671;-324;18.05.2023
777671;-162;18.05.2023
777671;-1944;18.05.2023
777671;-1458;18.05.2023
777671;-324;18.05.2023
777671;-162;18.05.2023
777671;-162;18.05.2023
777671;-1458;18.05.2023
777671;-324;18.05.2023
777671;-162;18.05.2023
777671;-1053;18.05.2023
777671;-162;18.05.2023
777671;-162;18.05.2023
733759;0,02;18.05.2023
749759;35,94;17.05.2023
749759;184,84;17.05.2023
749759;24,51;17.05.2023
749759;370,61;17.05.2023
749759;173,2;17.05.2023
749759;173,2;17.05.2023
749759;35,94;17.05.2023
749759;348,56;17.05.2023
749759;31,37;17.05.2023
749759;44,93;17.05.2023
750159;72,53;17.05.2023
736960;47,66;17.05.2023
750259;19,06;17.05.2023
757571;70;17.05.2023
757559;1064,67;17.05.2023
754759;158,11;17.05.2023
757559;4425,18;17.05.2023
757559;4425,18;17.05.2023
754759;1019,85;17.05.2023
749759;1317,51;17.05.2023
735059;-30,53;17.05.2023
735059;0,41;17.05.2023
735059;-35,12;17.05.2023
735059;-23,15;17.05.2023
735059;0,31;17.05.2023
735059;0,48;17.05.2023
735059;-38,02;17.05.2023
735059;0,6;17.05.2023
735059;-25,94;17.05.2023
735059;0,41;17.05.2023
735059;-26,32;17.05.2023
735059;-30,98;17.05.2023
735059;0,41;17.05.2023
735059;0,35;17.05.2023
735059;-690,67;17.05.2023
735059;0,03;17.05.2023
735059;0,02;17.05.2023
735059;0,01;17.05.2023
735059;0,03;17.05.2023
757571;9,54;17.05.2023
736960;42,73;16.05.2023
736960;12,05;16.05.2023
749659;5,89;16.05.2023
749659;6,81;16.05.2023
749659;12,87;16.05.2023
749759;21,51;16.05.2023
749759;90,65;16.05.2023
749759;90,62;16.05.2023
749759;370,61;16.05.2023
749759;17,97;16.05.2023
749759;103,37;16.05.2023
750159;11,82;16.05.2023
750159;11,34;16.05.2023
750259;34,81;16.05.2023
736960;51,19;16.05.2023
736960;51,75;16.05.2023
736960;52,87;16.05.2023
749759;5,45;16.05.2023
749759;5,55;16.05.2023
749759;5,55;16.05.2023
749759;5,55;16.05.2023
749759;1692,41;16.05.2023
749759;49,33;16.05.2023
749759;44,93;16.05.2023
749759;164,25;16.05.2023
749759;164,26;16.05.2023
749759;164,26;16.05.2023
749759;164,26;16.05.2023
749759;5,55;16.05.2023
736960;35,4;16.05.2023
736960;47,66;16.05.2023
736960;44,94;16.05.2023
736960;39,41;16.05.2023
736960;68,08;16.05.2023
736960;32,46;16.05.2023
741559;2131,08;16.05.2023
757571;27,62;16.05.2023
741559;758,53;16.05.2023
757571;27,62;16.05.2023
733759;50,38;16.05.2023
738659;95,99;16.05.2023
738659;270,15;16.05.2023
738659;1614,42;16.05.2023
738659;132,07;16.05.2023
738659;231,11;16.05.2023
738659;418,88;16.05.2023
749759;241,89;17.05.2023
749759;3801,11;17.05.2023
757559;425,07;17.05.2023
757559;4425,18;17.05.2023
738959;1050,19;16.05.2023
738959;440,08;16.05.2023
738959;50,01;16.05.2023
738959;70,01;16.05.2023
735059;102,12;16.05.2023
735059;68,08;16.05.2023
757571;9,54;16.05.2023
757571;9,54;16.05.2023
736960;44,5;15.05.2023
749659;10,34;15.05.2023
749659;12,8;15.05.2023
749759;47,38;15.05.2023
749759;47,38;15.05.2023
749759;41,73;15.05.2023
749759;41,84;15.05.2023
757559;95,31;15.05.2023
749759;17,71;15.05.2023
750259;97,49;15.05.2023
754759;822,62;15.05.2023
747459;130,3;15.05.2023
747459;110,29;15.05.2023
747459;110,29;15.05.2023
747459;1258,83;15.05.2023
746759;565,86;15.05.2023
746859;32,03;15.05.2023
747259;23355,54;15.05.2023
747259;25127,3;15.05.2023
747259;26796,41;15.05.2023
733759;19,61;15.05.2023
733759;21,78;15.05.2023
733759;21,78;15.05.2023
733759;21,78;15.05.2023
733759;23,96;15.05.2023
733759;117,64;15.05.2023
742059;3495,94;15.05.2023
742059;3495,94;15.05.2023
742059;3440,36;15.05.2023
742059;3495,94;15.05.2023
742059;3495,94;15.05.2023
749759;18,59;13.05.2023
731659;13,33;12.05.2023
757571;9,53;15.05.2023
757571;47,65;15.05.2023
757571;57,19;15.05.2023
757571;9,54;15.05.2023
757571;9,54;15.05.2023
757571;27,27;15.05.2023
736960;49,56;12.05.2023
736960;53,92;12.05.2023
757559;2,72;12.05.2023
749759;44,93;12.05.2023
749759;544,62;12.05.2023
736960;59,37;12.05.2023
736960;91,5;12.05.2023
749759;-4734,11;12.05.2023
744059;73,7;12.05.2023
749759;122,54;12.05.2023
749759;98,03;12.05.2023
749759;290,01;12.05.2023
757559;44,94;12.05.2023
757559;149,82;12.05.2023
757559;44,93;12.05.2023
757559;97,92;12.05.2023
757559;32,64;12.05.2023
757559;16,32;12.05.2023
736960;0,27;12.05.2023
736960;48,78;12.05.2023
736960;40,17;12.05.2023
736960;0,27;12.05.2023
757559;44,11;12.05.2023
757559;71,31;12.05.2023
